APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,Longitude,Latitude,Property on Map,Zip Codes
2555020052,2/25/2019,Single Family,10610 N OAK TREE WAY,LOS ANGELES,CA,91040,7,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.31253,34.26167,POINT (-118.31253 34.26167),3221
5211014004,1/21/2019,Multi-Family,2327 1/2 N HOLGATE SQ,LOS ANGELES,CA,90031,1,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.20091,34.07293,POINT (-118.20091 34.07293),23448
2359022001,1/18/2019,Single Family,4758 N SUNNYSLOPE AVE,LOS ANGELES,CA,91423,4,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGLES CA 90010,213-383-2097,-118.42674,34.15732,POINT (-118.42674 34.15732),19736
5111023020,1/28/2019,Multi-Family,145 1/2 W 41ST ST,LOS ANGELES,CA,90037,9,"Dovenmuehle Mortgage, Inc.",n/a n/a,888-397-5370,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.27505,34.00928,POINT (-118.27505 34.00928),23668
5071020017,1/11/2019,Multi-Family,4617 W SATURN ST,LOS ANGELES,CA,90019,10,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.33902,34.04343,POINT (-118.33902 34.04343),23080
2701052058,1/1/2019,Single Family,20628 W COMO LANE,LOS ANGELES,CA,91326,12,Wells Fargo Bank co select portfolio servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.58271,34.27772,POINT (-118.58271 34.27772),18905
5032014015,1/17/2019,Single Family,4046  ABOURNE,LOS ANGELES,CA,90008,10,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.34384,34.01178,POINT (-118.34384000000001 34.01178),22725
5026013002,1/7/2019,Single Family,4212 W DON LUIS DR,LOS ANGELES,CA,90008,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,-118.34467,34.00548,POINT (-118.34466999999998 34.00548),22725
2781015002,1/9/2019,Single Family,20160 W BRYANT ST,LOS ANGELES,CA,91306,3,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.57305,34.2271,POINT (-118.57305000000001 34.2271),4282
5525026031,3/21/2019,Single Family,7220 W ROSEWOOD AVE,LOS ANGELES,CA,90036,5,Mr. Cooper LLC,Paula Acosta,800-468-1743,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,-118.34699,34.08015,POINT (-118.34699 34.08015),23667
2784007015,1/14/2019,Single Family,19100 W MALDEN ST,LOS ANGELES,CA,91324,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,"Remedy Field Services, Inc",Aaron Davitian,15615   Alton PKWY 450 Irvine CA 92618,619-862-0918,-118.54949,34.2254,POINT (-118.54948999999999 34.2254),18513
5457028020,3/8/2019,Multi-Family,3646 1/2 N EAGLE ROCK BLVD,LOS ANGELES,CA,90065,1,Real Time Resolutions,DAVID ROSAS,888-895-0221,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.234,34.11731,POINT (-118.234 34.11731),24030
2781032002,2/6/2019,Single Family,8849 N COMANCHE AVE,LOS ANGELES,CA,91306,3,Reverse Mortgage Solutions Inc.,Amy Sporn,832-616-5910,KMC Landscaping Services,Ryan Hague,42263  SW 50th ST  Lancaster CA 93536,215-422-3914,-118.57234,34.2315,POINT (-118.57234 34.2315),4282
4262015045,1/1/2019,Single Family,1741 S GRANVILLE AVE 1-24,LOS ANGELES,CA,90025,11,U.S. Bank N.A co select portfolio servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.45517,34.03903,POINT (-118.45517 34.03903),23443
2822020021,1/1/2019,Single Family,11767 N SEMINOLE CIR,LOS ANGELES,CA,91326,12,"U.S. Bank N.A., c/o Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   Wilshire  1109 Los Angeles CA 90010,213-383-2097,-118.55732,34.284,POINT (-118.55732000000002 34.284),18905
4012020006,1/18/2019,Single Family,3415 W 76TH ST,LOS ANGELES,CA,90043,8,US BANK NA co SELECT PORTFOLIO SERVICING,SELECT SERVICING,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.33145,33.97102,POINT (-118.33145 33.97102),23674
2729019023,2/20/2019,Single Family,18738 W VINTAGE ST,LOS ANGELES,CA,91324,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.542,34.25086,POINT (-118.542 34.25086),18513
5209004005,1/8/2019,Multi-Family,3716 E FLORA AVE,LOS ANGELES,CA,90031,1,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.20104,34.08041,POINT (-118.20104000000002 34.08041),23448
4118017091,1/7/2019,Single Family,8120 W MANITOBA ST,LOS ANGELES,CA,90293,11,"First American Trustee, California Credit Union",California Credit Union,803-334-8788,First American Trustee Servicing Solutions,First American Trustee Servicing Solutions,1   First American WAY  Santa Ana CA 91203,817-699-4131,-118.43517,33.95589,POINT (-118.43517 33.95589),25075
5064006016,1/10/2019,Single Family,1811 S BURNSIDE AVE,LOS ANGELES,CA,90019,10,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.35731,34.04214,POINT (-118.35730999999998 34.04214),23080
2686027035,2/28/2019,Single Family,16955 W KINZIE ST,LOS ANGELES,CA,91343,12,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.50207,34.24857,POINT (-118.50207 34.24857),18914
5427013027,1/15/2019,Multi-Family,976 N HYPERION AVE,LOS ANGELES,CA,90029,13,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.28088,34.08946,POINT (-118.28088 34.08946000000001),23447
5526039015,2/6/2019,Single Family,365 N VISTA ST,LOS ANGELES,CA,90036,5,Champion Mortgage,Tina Simmons,972-894-9993,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.35236,34.07801,POINT (-118.35236 34.07801),23667
5089021010,1/3/2019,Single Family,802 S COCHRAN AVE,LOS ANGELES,CA,90036,4,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,-118.34774,34.06037,POINT (-118.34774000000002 34.06037),23667
2728029018,1/7/2019,Single Family,18856 W BEECHTREE LANE,LOS ANGELES,CA,91326,12,OCWEN LOAN SERVICING,Edward Zubia,213-804-7437,Safeguard Properties - Ocwen,Code Compliance,7887   Hub PKWY  Valley View OH 44125,800-852-8306,-118.54452,34.26366,POINT (-118.54452000000002 34.26366),18905
4377020004,2/11/2019,Single Family,1200 N LINDA FLORA DR,LOS ANGELES,CA,90049,5,Modern Asset Management,Stephen Wheeler,951-694-3903,NULL,NULL,,NULL,-118.46549,34.09203,POINT (-118.46549000000002 34.09203),23680
5048011053,1/26/2019,Single Family,2765 S THURMAN AVE,LOS ANGELES,CA,90016,10,bayview,Willie Walton,714-848-7920,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.36925,34.02908,POINT (-118.36925000000001 34.02908),23077
4242014024,3/1/2019,Multi-Family,1354  PALMS BLVD,VENICE,CA,90291,11,Shridhar Capital Advisors LP/CJ Investment Svs Inc.,Sue Jamieson,831-462-9385,MATT SRIDHAR,MATT SRIDHAR,1126   MANHATTAN AVE B HERMOSA BEACH CA 90254,408-623-6288,-118.45217,34.00271,POINT (-118.45217 34.00271),25073
2153018009,1/30/2019,Single Family,5647 N JUMILLA AVE,LOS ANGELES,CA,91367,3,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.5641,34.17384,POINT (-118.56410000000001 34.17384),19347
5114025031,1/30/2019,Single Family,1191 E 33RD ST,LOS ANGELES,CA,90011,9,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.25436,34.01375,POINT (-118.25436 34.01375),22727
4122016023,1/3/2019,Single Family,6743 W 87TH ST,LOS ANGELES,CA,90045,11,M&T Bank,Eric Moore,877-338-3791,Safeguard,Code Compliance,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.40835,33.95867,POINT (-118.40835 33.95867),23676
5054010013,1/15/2019,Multi-Family,2658 S KENWOOD AVE,LOS ANGELES,CA,90007,8,DITECH FINANCIAL LLC,TEMPE PROPERTIES,480-333-6059,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.299,34.03105,POINT (-118.299 34.03105),22724
5527008007,1/21/2019,Single Family,724 N GENESEE AVE,LOS ANGELES,CA,90046,5,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.35829,34.0846,POINT (-118.35829 34.0846),23677
5041032017,1/1/2019,Single Family,3733 S DALTON AVE,LOS ANGELES,CA,90018,8,Deutsche Bank National Trust Company c/o Select Portfolio Servicing,N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.30412,34.01955,POINT (-118.30412 34.01955),23079
5035012008,1/7/2019,Multi-Family,1942 W LEIGHTON AVE,LOS ANGELES,CA,90062,8,LAKEVIEW LOAN SERVICING,Cassie Justice,757-955-8014,"Incorp Services, Inc",Registrations Department,5716   Corsa Ave Suite 110   Westlake Village CA 91362,888-727-6303,-118.31658,34.0127,POINT (-118.31658 34.0127),24027
5460018011,1/1/2019,Single Family,3631 N KINNEY PL,LOS ANGELES,CA,90065,1,Wells Fargo Bank NA c/o Select Portfolio Servicing,SELECT SERVICING,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.23019,34.11439,POINT (-118.23019 34.11439),24030
2872022036,3/22/2019,Single Family,11733 N CASTILLO LANE,LOS ANGELES,CA,91326,12,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.53663,34.28398,POINT (-118.53663000000002 34.28398),18905
5035032019,1/7/2019,Multi-Family,1621 W 38TH ST,LOS ANGELES,CA,90062,8,"Danco, Inc.",Ronald Perlstein,310-842-8235,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.30966,34.01746,POINT (-118.30966 34.01746),24027
5051027016,1/9/2019,Single Family,2907 S NORTON AVE,LOS ANGELES,CA,90018,10,"U.S. Bank N.A., c/o Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   Wilshire  1109 Los Angeles CA 90010,213-383-2097,-118.3329,34.02922,POINT (-118.33290000000001 34.02922),23079
2153034059,1/7/2019,Single Family,19323 W LAVY CT,LOS ANGELES,CA,91356,3,"Danco, Inc.",Ronald Perlstein,310-842-8235,NULL,NULL,,NULL,-118.55441,34.17663,POINT (-118.55441000000002 34.17663),19339
5183025003,1/28/2019,Multi-Family,650 3/4 S CHICAGO ST,LOS ANGELES,CA,90023,14,Celink,Cory Daggett,866-654-0020,J & J Board Ups,Javier Ortiz,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.2169,34.03715,POINT (-118.21690000000001 34.03715),23441
4109015008,2/15/2019,Single Family,6466 W 77TH ST,LOS ANGELES,CA,90045,11,Celink,Daniel Stack,866-727-4303,Red A Ranch,Robert Buchanan,132  N Pine ST A San Gabriel CA 91775,626-287-4431,-118.40237,33.97311,POINT (-118.40236999999999 33.97311),23676
5057017023,1/1/2019,Single Family,2944 S FARMDALE AVE,LOS ANGELES,CA,90016,10,US Bank National Association C/O Select Portfolio Servicing,Select Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.3459,34.02816,POINT (-118.34590000000001 34.02816),23077
5464021019,1/11/2019,Single Family,3546 N DIVISION ST,LOS ANGELES,CA,90065,1,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.22437,34.10692,POINT (-118.22437000000001 34.10692000000001),24030
5507016013,1/9/2019,Single Family,425 S JUNE ST,LOS ANGELES,CA,90020,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS c/o Advantage Conveyance,Ken Scheller,1906   Irvine AVE  Newport Beach CA 92660,972-996-5000,-118.33434,34.06607,POINT (-118.33434 34.06607),23081
5107002007,1/3/2019,Single Family,1214 E VERNON AVE,LOS ANGELES,CA,90011,9,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Coldwell Banker Sherman Oaks,PHILIP BORODA,15490   Ventura BLVD 100 Los Angeles CA 91403,818-728-3944,-118.25376,34.00374,POINT (-118.25376 34.00374),22727
5005026001,3/15/2019,Multi-Family,5203 S MANHATTAN PL,LOS ANGELES,CA,90062,8,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.31027,33.99489,POINT (-118.31026999999999 33.99489),24027
2729011058,1/21/2019,Single Family,18505  MAYALL,NORTHRIDGE,CA,91324,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Remedy Field Services Inc,Agnes Mella,15615   Alton PKWY  IRVINE CA 92618,888-540-4490,-118.53687,34.25341,POINT (-118.53687 34.25341),18513
5556009005,1/21/2019,Single Family,8353 W YUCCA TR,HOLLYWOOD,CA,90046,4,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,-118.37227,34.10434,POINT (-118.37227000000001 34.10434),23677
4114036019,1/29/2019,Single Family,7585 W 80TH ST,LOS ANGELES,CA,90045,11,"THE BANK OF NEW YORK MELLON c/o Bayview Loan Servicing, LLC",Michael Lopata,954-590-7161,"M&M MORTGAGE SERVICES, INC.",Frances Guerra,2031  E Cerritos AVE  Anaheim CA 92806,786-871-0818,-118.43075,33.96386,POINT (-118.43075 33.96386),23676
4110016023,3/22/2019,Single Family,7488 S DENROCK AVE,LOS ANGELES,CA,90045,11,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.40829,33.97305,POINT (-118.40829 33.97305000000001),23676
2528034004,1/7/2019,Single Family,10545 W MCBROOM ST,LOS ANGELES,CA,91040,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,-118.35974,34.2616,POINT (-118.35974 34.2616),3221
2731027007,1/7/2019,Single Family,18260 W HIAWATHA ST,LOS ANGELES,CA,91326,12,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.53137,34.2589,POINT (-118.53137000000001 34.2589),18905
2679024038,1/3/2019,Single Family,16328 W BLACKHAWK ST,LOS ANGELES,CA,91344,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.48826,34.25828,POINT (-118.48826 34.25828),19329
5015016020,1/1/2019,Multi-Family,4421 S WILTON PL,LOS ANGELES,CA,90062,8,US BANK NA co SELECT PORTFOLIO SERVICING,SELECT SERVICING,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.31507,34.00307,POINT (-118.31507000000002 34.00307),24027
4012013021,1/17/2019,Single Family,3301 W 76TH ST,LOS ANGELES,CA,90043,8,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.32955,33.97101,POINT (-118.32955 33.97101),23674
5464007016,1/15/2019,Single Family,4083 W SEA VIEW AVE,LOS ANGELES,CA,90065,1,NPI Debt Fund I LP,Daniel Bien,949-386-7536,"NPI Debt Fund I, LP",Daniel Bien,567   San Nicolas DR  Newport Beach CA 92660,949-386-7536,-118.21608,34.10718,POINT (-118.21607999999999 34.10718),24030
5457023023,1/1/2019,Single Family,2787 W ESTARA AVE,LOS ANGELES,CA,90065,1,Wells Fargo Bank c/o Select Portfolio Servicing,Select Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.23719,34.11419,POINT (-118.23719000000001 34.11419),24030
2138005045,1/21/2019,Single Family,6941  OWENSMOUTH AVE,CANOGA PARK,CA,91303,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,-118.60255,34.19726,POINT (-118.60255000000001 34.19726),4278
4286017044,1/1/2019,Single Family,245 S MAIN ST,LOS ANGELES,CA,90291,11,US BANK N.A. c/o Select Portfolio Servicing,N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   Whilshire BLVD 1109 Los Angeles CA 90010,213-804-7437,-118.47872,33.99681,POINT (-118.47871999999998 33.99681),25073
2692010025,1/9/2019,Single Family,17127 W GLEDHILL ST,LOS ANGELES,CA,91325,12,CitiMortgage,Erin Theobald,877-290-3997,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.50636,34.24247,POINT (-118.50635999999999 34.24247),18514
5027012013,3/15/2019,Single Family,4725 W DON PORFIRIO PL,LOS ANGELES,CA,90008,8,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.35545,34.00252,POINT (-118.35545000000002 34.00252),22725
5486021023,2/22/2019,Single Family,386 N KIRBY ST,LOS ANGELES,CA,90042,14,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,MCS-Bron,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,813-387-8306,-118.18328,34.12219,POINT (-118.18328 34.12219),23673
5548008045,1/1/2019,Single Family,1626 1/2 N FORMOSA AVE,HOLLYWOOD,CA,90046,4,Wells Fargo Bank NA c/o Select Portfolio Servicing,SELECT SERVICING,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.34663,34.10056,POINT (-118.34663 34.10056),23677
2190016006,1/7/2019,Single Family,4633 N CANOGA AVE,LOS ANGELES,CA,91364,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,"Remedy Field Services, Inc",Aaron Davitian,15615   Alton PKWY 450 Irvine CA 92618,619-862-0918,-118.59593,34.15254,POINT (-118.59593 34.15254),19346
2787025006,1/3/2019,Single Family,8505 N LOUISE AVE,LOS ANGELES,CA,91325,12,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.51001,34.2253,POINT (-118.51001 34.2253),18514
2723021184,1/11/2019,Single Family,11250 N SIERRA PASS PL,LOS ANGELES,CA,91311,12,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.61065,34.2751,POINT (-118.61065 34.2751),4284
4388004024,1/1/2019,Single Family,2308 N COLDWATER CANYON DR,LOS ANGELES,CA,90210,4,U.S. Bank N.A co select portfolio servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.40377,34.11468,POINT (-118.40376999999998 34.11468),24346
2820001006,1/17/2019,Single Family,19016 W MUIRKIRK DR,LOS ANGELES,CA,91326,12,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,-118.5475,34.2952,POINT (-118.54749999999999 34.2952),18905
5442030017,1/9/2019,Single Family,2811 N MARSH ST,LOS ANGELES,CA,90039,13,Fay Servicing,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.24848,34.1045,POINT (-118.24847999999999 34.1045),23670
2503001001,2/25/2019,Single Family,14264 W BLEDSOE ST,LOS ANGELES,CA,91342,7,LAKEVIEW LOAN SERVICING,Cassie Justice,757-955-8014,First Allegiance,Registration Department,5716   Corsa AVE 110 Westlake Village CA 91362,888-727-6303,-118.44441,34.32377,POINT (-118.44441000000002 34.32377),18912
5080034028,3/7/2019,Multi-Family,1157 S IROLO ST,LOS ANGELES,CA,90006,10,US Bank NA as Trustee for LSF9 Master Participation Trust,Tannis Stoops,404-655-9334,WRI Property Management,Tannis Stoops,14726   Ramona AVE W8 Chino CA 91710,404-655-9334,-118.30119,34.04924,POINT (-118.30119000000002 34.04924),22723
4236001006,2/25/2019,Single Family,1171 E NELROSE AVE,LOS ANGELES,CA,90291,11,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.45105,33.99392,POINT (-118.45105 33.99392),25073
2167012002,1/10/2019,Single Family,4923 N ESCOBEDO DR,LOS ANGELES,CA,91364,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.59067,34.15932,POINT (-118.59067 34.15932),19346
5001024016,1/3/2019,Multi-Family,618 W 54TH ST,L.A.,CA,90037,9,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.28475,33.99316,POINT (-118.28475 33.99316),23668
