APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,Property on Map,Zip Codes
2250022023,1/4/2018,Single Family,15165   MAGNOLIA BLVD,LOS ANGELES,CA,91403,4,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,"15165 MAGNOLIA BLVD
LOS ANGELES, CA 91403
(34.164858, -118.463005)",19732
6048011039,1/2/2018,Single Family,1450 E 101ST ST,LOS ANGELES,CA,90002,15,Ditech Financial LLC,Property Department,800-468-1743,SAFEGUARD PROPERTIES,CODE COMPLIANCE,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"1450 E 101ST ST
LOS ANGELES, CA 90002
(33.945081, -118.248845)",22351
4305009019,1/29/2018,Single Family,1528 S DURANGO AVE,LOS ANGELES,CA,90035,5,Yakte Properties LLC,foreclosure department,888-895-0221,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,"1528 S DURANGO AVE
LOS ANGELES, CA 90035
(34.051634, -118.38849)",23666
5551024014,1/3/2018,Single Family,1438 N OGDEN DR,HOLLYWOOD,CA,90046,4,Cenlar FSB,Alton Payton,866-769-1958,GALLARDO EXCAVATION/ FIVE BROTHERS,FERNANDO GALLARDO,15465   KENNEDY   FONTANA CA 92336,909-822-1706,"1438 N OGDEN DR
HOLLYWOOD, CA 90046
(34.097389, -118.359263)",23677
4410011007,6/14/2018,Single Family,14822 W CHANNEL LANE,LOS ANGELES,CA,90402,11,JP Morgan Chase NA,Amy Lott,888-310-1506,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,"14822 W CHANNEL LANE
LOS ANGELES, CA 90402
(34.029918, -118.516357)",25711
7421014027,1/10/2018,Single Family,1614 N BAY VIEW AVE,LOS ANGELES,CA,90744,15,Bank of America,VPR Department,800-669-2443,"Mortgage Contracting Services, Inc.","Mortgage Contracting Services, Inc. Mortgage Contracting Services, Inc.",6504   International Parkway   Plano TX 75093,813-387-1100,"1614 N BAY VIEW AVE
LOS ANGELES, CA 90744
(33.795408, -118.27113)",3350
5543005008,1/17/2018,Multi-Family,1645 N KENMORE AVE,LOS ANGELES,CA,90027,13,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,"1645 N KENMORE AVE
LOS ANGELES, CA 90027
(34.101152, -118.297246)",23445
2582040102,1/11/2018,Single Family,16325 N SILVER OAKS DR,LOS ANGELES,CA,91342,7,CALIBER HOME LOANS,CHRISTINE CAYANAN,874-214-4174,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,"16325 N SILVER OAKS DR
LOS ANGELES, CA 91342
(34.327424, -118.486852)",18912
2551021023,1/5/2018,Single Family,10942 N ORO VISTA AVE,LOS ANGELES,CA,91040,7,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,"10942 N ORO VISTA AVE
LOS ANGELES, CA 91040
(34.26824, -118.31573)",3221
7415033012,1/31/2018,Single Family,1232 W DENNI ST,LOS ANGELES,CA,90744,15,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"1232 W DENNI ST
LOS ANGELES, CA 90744
(33.784125, -118.279078)",3350
6072021007,1/23/2018,Single Family,1104 E 111TH DR,LOS ANGELES,CA,90059,15,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"1104 E 111TH DR
LOS ANGELES, CA 90059
(33.933704, -118.256376)",24354
2559015036,9/18/2018,Single Family,10234 N WHITEGATE LANE,LOS ANGELES,CA,91040,7,Bst,Derrick Ramos,323-735-0449,JJ Board ups,Javier Ortiz,485  S Rall Ave  Bassett CA 91746,888-310-1506,"10234 N WHITEGATE LANE
LOS ANGELES, CA 91040
(34.255599, -118.304883)",3221
5174003003,1/3/2018,Single Family,1511 E BRIDGE ST,LOS ANGELES,CA,90033,14,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Safeguard Properties,Edward Zubiz,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,"1511 E BRIDGE ST
LOS ANGELES, CA 90033
(34.053261, -118.219614)",23450
2656017016,1/25/2018,Single Family,15507 W TUPPER ST,LOS ANGELES,CA,91343,7,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,"15507 W TUPPER ST
LOS ANGELES, CA 91343
(34.239171, -118.470109)",18914
5107020015,9/13/2018,Single Family,1237 E 49TH ST,LOS ANGELES,CA,90011,9,"Nationstar Mortgage, dba Mr. Cooper",Jaime Burgess,888-456-0714,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,"1237 E 49TH ST
LOS ANGELES, CA 90011
(33.998902, -118.25327)",22727
2224007044,1/9/2018,Single Family,15942 W VOSE ST,VAN NUYS,CA,91406,6,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"15942 W VOSE ST
VAN NUYS, CA 91406
(34.19846, -118.480837)",19734
7452014014,2/23/2018,Single Family,1160 W 2ND ST,SAN PEDRO,CA,90731,15,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"1160 W 2ND ST
SAN PEDRO, CA 90731
(33.742431, -118.301618)",3343
5104017005,1/2/2018,Single Family,1186 E 55TH ST,LOS ANGELES,CA,90011,9,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"1186 E 55TH ST
LOS ANGELES, CA 90011
(33.992995, -118.254391)",22727
2368027080,1/24/2018,Single Family,11812  MOORPARK,LOS ANGELES,CA,91604,2,Federal National Mortgage Association,Aileen Cabalu,626-396-5100,Sentinel Property Preservation,Hollie Poboy,375  S State ST  Clearfield UT 84015,801-902-6764,"11812 MOORPARK
LOS ANGELES, CA 91604
(34.150371, -118.391141)",8492
2510002033,1/30/2018,Single Family,13407 N AZORES AVE,LOS ANGELES,CA,91342,7,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,"13407 N AZORES AVE
LOS ANGELES, CA 91342
(34.315427, -118.4303)",18912
7415028023,1/12/2018,Single Family,1021 N RONAN AVE,LOS ANGELES,CA,90744,15,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"1021 N RONAN AVE
LOS ANGELES, CA 90744
(33.783101, -118.271921)",3350
2381025015,1/15/2018,Single Family,11404 W DONA DOROTEA DR,LOS ANGELES,CA,91604,2,Mr. Cooper,Paula Acosta,800-468-1743,Assurant Field Services,Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728,800-468-1743,"11404 W DONA DOROTEA DR
LOS ANGELES, CA 91604
(34.127216, -118.382495)",8492
5538012003,1/1/2018,Single Family,1028 N KENMORE AVE,LOS ANGELES,CA,90029,13,U.S. Bank NA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"1028 N KENMORE AVE
LOS ANGELES, CA 90029
(34.090292, -118.297032)",23447
2648017013,1/11/2018,Single Family,14637 W KINGSBURY ST,LOS ANGELES,CA,91345,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"14637 W KINGSBURY ST
LOS ANGELES, CA 91345
(34.263528, -118.450903)",19330
2660010164,7/20/2018,Single Family,10024 N HALBRENT AVE,LOS ANGELES,CA,91345,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"10024 N HALBRENT AVE
LOS ANGELES, CA 91345
(34.252642, -118.466176)",19330
2330002029,6/1/2018,Single Family,13417 W FRIAR ST,LOS ANGELES,CA,91401,2,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"13417 W FRIAR ST
LOS ANGELES, CA 91401
(34.185724, -118.425351)",19729
7414019014,1/11/2018,Single Family,1207 W Q ST,LOS ANGELES,CA,90744,15,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,"1207 W Q ST
LOS ANGELES, CA 90744
(33.79422, -118.27771)",3350
2535026015,6/22/2018,Single Family,13057 W JOUETT ST,LOS ANGELES,CA,91331,7,bayview,Willie Walton,714-848-7920,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"13057 W JOUETT ST
LOS ANGELES, CA 91331
(34.265531, -118.417348)",18907
6065003019,4/4/2018,Single Family,10510 S MARY AVE,LOS ANGELES,CA,90002,15,Mr. Cooper,Paula Acosta,800-468-1743,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,"10510 S MARY AVE
LOS ANGELES, CA 90002
(33.940565, -118.249624)",22351
2503012021,6/20/2018,Single Family,13777 N BRUSSELS AVE,LOS ANGELES,CA,91342,7,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"13777 N BRUSSELS AVE
LOS ANGELES, CA 91342
(34.322508, -118.428847)",18912
2261035019,8/23/2018,Single Family,15468 W MORRISON ST,LOS ANGELES,CA,91403,5,"Nationstar Mortgage, dba Mr. Cooper",Jaime Burgess,888-456-0714,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,"15468 W MORRISON ST
LOS ANGELES, CA 91403
(34.160296, -118.471627)",19732
2689003014,1/24/2018,Single Family,16200 W COMMUNITY CT,LOS ANGELES,CA,91343,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,"16200 W COMMUNITY CT
LOS ANGELES, CA 91343
(34.2237, -118.485633)",18914
2611026012,9/14/2018,Single Family,14919 W HUBBARD ST,LOS ANGELES,CA,91342,7,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"14919 W HUBBARD ST
LOS ANGELES, CA 91342
(34.285359, -118.456357)",18912
2528035017,6/2/2018,Single Family,10580 N HORSE CREEK AVE,LOS ANGELES,CA,91040,7,"Trustee Corps, Bayview Loan Servicing",Madeline DeFranco,305-631-3760,Safeguard Properties Bron Inc,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,"10580 N HORSE CREEK AVE
LOS ANGELES, CA 91040
(34.262612, -118.361314)",3221
7458014042,1/31/2018,Single Family,1110 S LELAND ST,SAN PEDRO,CA,90731,15,"Planet Home Lending, LLC",Planet Lending,855-595-9055,Jessica Garcia,Jessica Garcia,3245   Flower ST  Lynwood CA 90262,562-728-7334,"1110 S LELAND ST
SAN PEDRO, CA 90731
(33.734173, -118.301163)",3342
7410022010,1/10/2018,Multi-Family,1650 1/2 W 254TH ST,HARBOR CITY,CA,90710,15,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,"1650 1/2 W 254TH ST
HARBOR CITY, CA 90710
(33.79379, -118.305919)",26327
2622014017,9/14/2018,Single Family,13277 W SUNBURST ST,LOS ANGELES,CA,91331,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"13277 W SUNBURST ST
LOS ANGELES, CA 91331
(34.245943, -118.422405)",18907
2524014036,5/16/2018,Single Family,13377 W BROWNELL ST,LOS ANGELES,CA,91340,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,"Remedy Field Services, Inc",Aaron Davitian,15615   Alton PKWY 450 Irvine CA 92618,619-862-0918,"13377 W BROWNELL ST
LOS ANGELES, CA 91340
(34.284304, -118.424264)",18910
2582005026,2/2/2018,Single Family,13914 N FENTON AVE,LOS ANGELES,CA,91342,7,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,"Safeguard Properties, Attn Code Compliance",Property Registrations,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,"13914 N FENTON AVE
LOS ANGELES, CA 91342
(34.325086, -118.439261)",18912
2532010115,1/16/2018,Single Family,12402 W SONOMA DR,LOS ANGELES,CA,91331,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Law Offices of Les Zieve,Reyna Ailima,18377   BEACH BLVD 210 HUNTINGTON BEACH CA 92648,714-848-7920,"12402 W SONOMA DR
LOS ANGELES, CA 91331
(34.278291, -118.403617)",18907
5106002005,1/29/2018,Single Family,1584 E VERNON AVE,LOS ANGELES,CA,90011,9,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,"1584 E VERNON AVE
LOS ANGELES, CA 90011
(34.003906, -118.245887)",22727
2543004013,2/6/2018,Single Family,10263 W LA CANADA WAY,LOS ANGELES,CA,91040,7,Wagner Family Trust,Edna Wagner,818-353-8630,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"10263 W LA CANADA WAY
LOS ANGELES, CA 91040
(34.259275, -118.354197)",3221
2621006028,1/9/2018,Single Family,13649 W GARBER ST,LOS ANGELES,CA,91331,6,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,"13649 W GARBER ST
LOS ANGELES, CA 91331
(34.248137, -118.430379)",18907
2672005043,1/5/2018,Single Family,15934 W SUNBURST ST,LOS ANGELES,CA,91343,12,CitiMortgage,Erin Theobald,877-290-3997,Safeguard Properties,Edward Zubiz,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,"15934 W SUNBURST ST
LOS ANGELES, CA 91343
(34.234623, -118.479759)",18914
5540004006,1/29/2018,Multi-Family,1236 N MARIPOSA AVE,LOS ANGELES,CA,90029,13,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"1236 N MARIPOSA AVE
LOS ANGELES, CA 90029
(34.094435, -118.29942)",23447
2631026015,1/27/2018,Single Family,11826 W SNELLING ST,LOS ANGELES,CA,91352,6,BROUGHAM FUND I TRUST,Registration Department,814-827-4661,BSI Financial,registrations dept,5716   Corsa AVE  Westlake Village CA 91362,814-827-4661,"11826 W SNELLING ST
LOS ANGELES, CA 91352
(34.232591, -118.391134)",19335
4360004072,5/25/2018,Single Family,10787  WILSHIRE,LOS ANGELES,CA,90024,5,Shellpoint Mortgage,Eric Moore,877-338-3791,"Cyprexx Services, LLC",Code Compliance,41951   Remington AVE 150 Temecula CA 92590,877-339-8202,"10787 WILSHIRE
LOS ANGELES, CA 90024
(34.060066, -118.439111)",23442
5190016021,7/3/2018,Single Family,1179 S SPENCE ST,LOS ANGELES,CA,90023,14,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"1179 S SPENCE ST
LOS ANGELES, CA 90023
(34.020851, -118.202171)",23441
5017030051,1/8/2018,Single Family,1040 W 46TH ST,LOS ANGELES,CA,90037,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"1040 W 46TH ST
LOS ANGELES, CA 90037
(34.00164, -118.293061)",23668
2335036004,7/20/2018,Single Family,11417 W CALVERT ST,LOS ANGELES,CA,91606,2,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"11417 W CALVERT ST
LOS ANGELES, CA 91606
(34.181245, -118.37975)",8889
2669009007,1/17/2018,Single Family,10151 N MONTGOMERY AVE,LOS ANGELES,CA,91343,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"10151 N MONTGOMERY AVE
LOS ANGELES, CA 91343
(34.255271, -118.481648)",18914
2711019013,1/2/2018,Single Family,11201 N WHITE OAK AVE,LOS ANGELES,CA,91344,12,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,"11201 N WHITE OAK AVE
LOS ANGELES, CA 91344
(34.274075, -118.519661)",19329
5037009002,9/12/2018,Multi-Family,1282 1/2 W ROLLAND CURTIS PL,LOS ANGELES,CA,90037,8,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,"1282 1/2 W ROLLAND CURTIS PL
LOS ANGELES, CA 90037
(34.016426, -118.299867)",23668
2538017016,1/15/2018,Single Family,11009 W FENWAY ST,LOS ANGELES,CA,91352,7,Mr. Cooper,Paula Acosta,800-468-1743,"AFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405,800-468-1743,"11009 W FENWAY ST
LOS ANGELES, CA 91352
(34.249251, -118.371054)",19335
2640029002,1/2/2018,Single Family,13529 W BRACKEN ST,LOS ANGELES,CA,91331,6,Fay Servicing LLC,Grace Wesson,877-338-3791,MCS-Bron,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,813-387-8306,"13529 W BRACKEN ST
LOS ANGELES, CA 91331
(34.231747, -118.427313)",18907
4420020014,8/29/2018,Single Family,1260 N LACHMAN LANE,LOS ANGELES,CA,90272,11,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,"1260 N LACHMAN LANE
LOS ANGELES, CA 90272
(34.058889, -118.545843)",25066
6083018002,1/29/2018,Multi-Family,11812 S MAIN ST,LOS ANGELES,CA,90061,15,bayview,Willie Walton,714-848-7920,"Sables Servco, LLC",Jesse Talavera,30   Corporate Park  450 Irvine CA 92606,714-580-8567,"11812 S MAIN ST
LOS ANGELES, CA 90061
(33.926223, -118.273894)",24355
2503010029,1/10/2018,Single Family,13801 N ELDRIDGE AVE,LOS ANGELES,CA,91342,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"13801 N ELDRIDGE AVE
LOS ANGELES, CA 91342
(34.322664, -118.430742)",18912
2603026012,4/30/2018,Single Family,14000 N CAROL LANE,LOS ANGELES,CA,91342,7,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,"14000 N CAROL LANE
LOS ANGELES, CA 91342
(34.320276, -118.481911)",18912
6003022004,1/17/2018,Multi-Family,1137 W 61ST ST,LOS ANGELES,CA,90044,9,Nationstar Mortgage,Code Violations,888-456-0714,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,"1137 W 61ST ST
LOS ANGELES, CA 90044
(33.984149, -118.295288)",23675
2722036032,2/21/2018,Single Family,10553 N REMMET AVE,LOS ANGELES,CA,91311,12,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"10553 N REMMET AVE
LOS ANGELES, CA 91311
(34.262337, -118.600695)",4284
4303009009,1/8/2018,Single Family,1638 S WOOSTER ST,LOS ANGELES,CA,90035,5,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,"1638 S WOOSTER ST
LOS ANGELES, CA 90035
(34.049119, -118.383397)",23666
2601062008,1/12/2018,Single Family,11926 N VARA PL,LOS ANGELES,CA,91344,12,Nationstar Mortgage,Code Violations,888-456-0714,New Beginning Properties Inc,Jose Chavez,1454   CEDAR ST  San Bernardino CA 92405,877-339-8202,"11926 N VARA PL
LOS ANGELES, CA 91344
(34.289768, -118.527371)",19329
2627005032,4/17/2018,Single Family,13425 W RELIANCE ST,LOS ANGELES,CA,91331,6,"U.S. Bank National Association, as Indenture Trustee on behalf of and with respect to Ajax Mortgage",Daleana Bautista,503-505-5645,Kyle Mathews California Realty,Kyle Mathews,5508   Denny AVE  North Hollywood CA 91601,818-470-2435,"13425 W RELIANCE ST
LOS ANGELES, CA 91331
(34.227741, -118.425451)",18907
2424018020,1/1/2018,Single Family,10413 W BLOOMFIELD ST,LOS ANGELES,CA,91602,4,"U.S. Bank N.A., c/o Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"10413 W BLOOMFIELD ST
LOS ANGELES, CA 91602
(34.149482, -118.35769)",8489
2666001015,1/4/2018,Single Family,16121 W HARVEST ST,LOS ANGELES,CA,91344,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"16121 W HARVEST ST
LOS ANGELES, CA 91344
(34.278247, -118.483265)",19329
2602009040,9/21/2018,Single Family,12861 N WINTHROP AVE,LOS ANGELES,CA,91344,12,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,"12861 N WINTHROP AVE
LOS ANGELES, CA 91344
(34.304168, -118.50783)",19329
5040003007,1/23/2018,Multi-Family,1361 W 35TH ST,LOS ANGELES,CA,90007,8,Shellpoint Mortgage Servicing,Grace Wesson,877-338-3791,"Cyprexx Services, LLC",Code Compliance,41951   Remington AVE 150 Temecula CA 92590,877-339-8202,"1361 W 35TH ST
LOS ANGELES, CA 90007
(34.024598, -118.299249)",22724
2611036036,1/8/2018,Single Family,15028 W CRESTKNOLL DR,LOS ANGELES,CA,91342,7,RUSHMORE LOAN MANAGEMENT SERVICES,Property Preservation,949-341-5601,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"15028 W CRESTKNOLL DR
LOS ANGELES, CA 91342
(34.287556, -118.459881)",18912
6031025018,1/22/2018,Single Family,123 W 81ST ST,LOS ANGELES,CA,90003,9,JB NUTTER & COMPANY,CINDY COMBS,816-531-5642,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"123 W 81ST ST
LOS ANGELES, CA 90003
(33.965954, -118.274763)",22352
2617012009,6/1/2018,Single Family,14308 W SAN JOSE ST,LOS ANGELES,CA,91345,7,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,"14308 W SAN JOSE ST
LOS ANGELES, CA 91345
(34.263675, -118.44509)",19330
5106019009,1/30/2018,Multi-Family,1592 1/2 B E 48TH PL,LOS ANGELES,CA,90011,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Apex Construction Services,Kuhn Mat,3600   Ocean Ranch BLVD  Oceanside CA 92056,760-634-6589,"1592 1/2 B E 48TH PL
LOS ANGELES, CA 90011
(33.999356, -118.245655)",22727
2669025015,1/9/2018,Single Family,15814 W SEPTO ST,LOS ANGELES,CA,91343,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,"15814 W SEPTO ST
LOS ANGELES, CA 91343
(34.251026, -118.476873)",18914
2620006017,1/17/2018,Single Family,10622 N TAMARACK AVE,LOS ANGELES,CA,91331,7,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,"10622 N TAMARACK AVE
LOS ANGELES, CA 91331
(34.263049, -118.423321)",18907
2532010072,1/1/2018,Single Family,12345 W STONEGATE RD,LOS ANGELES,CA,91331,7,Wilmington Trust N.A. C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"12345 W STONEGATE RD
LOS ANGELES, CA 91331
(34.280098, -118.402212)",18907
