APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,,,,,,,
7455021039,8/8/2018,Multi-Family,285 W 6TH ST A-B,SAN PEDRO,CA,90731,15,Fay Servicing LLC - Eric Moore,,,,,,,
5029022016,1/5/2018,Single Family,4247 S CLOVERDALE AVE,LOS ANGELES,CA,90008,10,Us Bank National Association,,,,,,,
2156020129,1/9/2018,Single Family,18723 W HATTERAS ST,LOS ANGELES,CA,91356,3,Nationstar Mortgage LLC,,,,,,,
5478029007,1/9/2018,Single Family,5616 E BALTIMORE ST,LOS ANGELES,CA,90042,1,"Ocwen Loan Servicing, LLC",,,,,,,
2227003051,1/4/2018,Single Family,7231 N BALBOA BLVD,LOS ANGELES,CA,91406,6,"Ocwen Loan Servicing, LLC",,,,,,,
2317007046,1/23/2018,Single Family,7723 N SIMPSON AVE,LOS ANGELES,CA,91605,6,"Metro California, LLC",,,,,,,
6018031002,1/3/2018,Single Family,7806 S HOBART BLVD,LOS ANGELES,CA,90047,8,Ocwen Loan Servicing LLC,,,,,,,
2038020040,1/11/2018,Single Family,6741 N VICKY AVE,LOS ANGELES,CA,91307,12,Arvest Central Mortgage Company,,,,,,,
5018036018,1/2/2018,Multi-Family,427 W 49TH ST,LOS ANGELES,CA,90037,9,"Center Street Lending Fund IV SPE, LLC, a Delaware Limited Liability Company",,,,,,,
5136020006,1/2/2018,Multi-Family,1841 1/2 W 11TH PL,LOS ANGELES,CA,90006,1,Fay Servicing LLC,,,,,,,
6083015027,1/4/2018,Multi-Family,349 E 118TH ST,LOS ANGELES,CA,90061,15,Cenlar FSB,,,,,,,
5053003031,5/25/2018,Multi-Family,2012 W 28TH ST,LOS ANGELES,CA,90018,10,Shellpoint Mortgage,,,,,,,
7416023018,1/12/2018,Single Family,931 N NEPTUNE AVE,LOS ANGELES,CA,90744,15,Selene Finance,,,,,,,
5006024015,9/14/2018,Single Family,5345 S 6TH AVE,LOS ANGELES,CA,90043,8,Provident Funding,,,,,,,
4005019009,3/17/2018,Single Family,5934 S 5TH AVE,LOS ANGELES,CA,90043,8,"Vanderbilt Mortgage and Finance, Inc.",,,,,,,
2572029019,5/30/2018,Single Family,9442 N CREEMORE DR,LOS ANGELES,CA,91042,7,"Ocwen Loan Servicing, LLC",,,,,,,
2417005017,1/10/2018,Multi-Family,5260 N AUCKLAND AVE,NORTH HOLLYWOOD,CA,91601,4,Nationstar Mortgage LLC,,,,,,,
5001014026,1/15/2018,Multi-Family,821 1/2 W 58TH ST,LOS ANGELES,CA,90037,9,"SETERUS, INC",,,,,,,
5015006011,1/2/2018,Single Family,1852 W 49TH ST,LOS ANGELES,CA,90062,8,Wells Fargo Bank N.A.,,,,,,,
4008015014,9/7/2018,Single Family,6706 S 4TH AVE,LOS ANGELES,CA,90043,8,"Ocwen Loan Servicing, LLC",,,,,,,
6018007012,7/9/2018,Single Family,7306 S HALLDALE AVE,LOS ANGELES,CA,90047,8,"Ocwen Loan Servicing, LLC",,,,,,,
2039016002,1/12/2018,Single Family,6023 N FALLBROOK AVE,LOS ANGELES,CA,91367,3,Wells Fargo Bank N.A.,,,,,,,
2570009014,8/2/2018,Single Family,6551 W ELMO ST,LOS ANGELES,CA,91042,7,Specialized Loan Servicing LLC on behalf of beneficiary,,,,,,,
2301012051,7/25/2018,Single Family,7910 N VENTURA CANYON AVE,LOS ANGELES,CA,91402,6,CitiMortgage,,,,,,,
2163018005,8/9/2018,Single Family,5529 N VANALDEN AVE,LOS ANGELES,CA,91356,3,Rediger Investment Mortgage Fund,,,,,,,
6006022005,1/29/2018,Single Family,6207 S AVALON BLVD,LOS ANGELES,CA,90003,9,JP Morgan Chase NA,,,,,,,
2178021011,1/1/2018,Single Family,4371 N VANALDEN AVE,LOS ANGELES,CA,91356,3,"U.S. Bank, N.A., C/O Select Portfolio Servicing",,,,,,,
5022009029,1/31/2018,Single Family,2010 W 43RD PL,LOS ANGELES,CA,90062,8,Rediger Investment Mortgage Fund,,,,,,,
6067002028,1/19/2018,Single Family,1941 E 115TH ST,LOS ANGELES,CA,90059,15,ClearSpringLS,,,,,,,
2175024012,1/5/2018,Single Family,4901 N WINNETKA AVE,LOS ANGELES,CA,91364,3,Wells Fargo Bank N.A.,,,,,,,
4114035026,1/31/2018,Single Family,7360 W COASTAL VIEW DR,LOS ANGELES,CA,90045,11,Specialized Loan Servicing LLC on behalf of beneficiary,,,,,,,
6029008030,5/4/2018,Multi-Family,612 E 80TH ST,LOS ANGELES,CA,90001,9,RoundPoint Mortgage Servicing Corporation,,,,,,,
2113025007,1/12/2018,Single Family,7420 N GAZETTE AVE,LOS ANGELES,CA,91306,3,Trinity c/o Ocwen Loan Servicing LLC,,,,,,,
6035022021,1/2/2018,Single Family,2033 W 84TH PL,LOS ANGELES,CA,90047,8,JP Morgan Chase NA,,,,,,,
5582015010,1/4/2018,Single Family,2755 N BELDEN DR,LOS ANGELES,CA,90068,4,"Ocwen Loan Servicing, LLC",,,,,,,
6017005015,1/16/2018,Multi-Family,2147 W 74TH ST,LOS ANGELES,CA,90047,8,Provident Funding Associates L.P.,,,,,,,
6050014025,1/4/2018,Single Family,822 E 95TH ST,LOS ANGELES,CA,90002,8,"Dovenmuehle Mortgage, Inc.",,,,,,,
5089011041,1/12/2018,Single Family,750 S SPAULDING,LOS ANGELES,CA,90036,4,Trojan Capital c/o Ocwen Loan Servicing LLC,,,,,,,
5525026031,8/6/2018,Single Family,7220 W ROSEWOOD AVE,LOS ANGELES,CA,90036,5,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
4318024015,8/7/2018,Single Family,2994 S HADDINGTON DR,LOS ANGELES,CA,90064,5,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
2156027170,6/22/2018,Single Family,18555 W COLLINS ST,TARZANA,CA,91356,3,"Wells Fargo Bank, NA, c/o Select Portfolio Servicing",,,,,,,
2366012023,6/28/2018,Single Family,4307 N BAKMAN AVE,LOS ANGELES,CA,91602,2,Wells Fargo Bank N.A.,,,,,,,
2103004018,1/16/2018,Single Family,8202 N RHEA AVE,LOS ANGELES,CA,91335,12,"Trinity Financial Services, LLC",,,,,,,
5486006013,4/6/2018,Single Family,6041 E DELPHI ST,LOS ANGELES,CA,90042,14,"THE BANK OF NEW YORK MELLON c/o Bayview Loan Servicing, LLC",,,,,,,
2763033034,1/5/2018,Single Family,9647 N AMIGO AVE,LOS ANGELES,CA,91324,12,Carrington Mortgage Services,,,,,,,
2171007016,1/2/2018,Single Family,21635 W ARCOS DR,LOS ANGELES,CA,91364,3,M&T Bank,,,,,,,
5113034027,1/9/2018,Multi-Family,4225 S SAN PEDRO PL,LOS ANGELES,CA,90011,9,Nationstar Mortgage,,,,,,,
2340025025,5/25/2018,Single Family,5612 N BELLINGHAM AVE,LOS ANGELES,CA,91607,2,Shellpoint Mortgage,,,,,,,
2171014088,1/3/2018,Single Family,4991 N MEDINA DR,LOS ANGELES,CA,91364,3,Capital One,,,,,,,
2360007048,2/15/2018,Single Family,4374 N VENTURA CANYON AVE,LOS ANGELES,CA,91423,4,Nationstar Mortgage LLC,,,,,,,
2146007065,6/1/2018,Single Family,21620 W BURBANK BLVD,LOS ANGELES,CA,91367,3,RUSHMORE LOAN MANAGEMENT SERVICES,,,,,,,
7470017014,8/22/2018,Single Family,3127 S BARBARA ST,SAN PEDRO,CA,90731,15,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
5006019001,8/7/2018,Multi-Family,2915 W 54TH ST,LOS ANGELES,CA,90043,8,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
2034019056,1/5/2018,Single Family,6557 N CLEOMOORE AVE,LOS ANGELES,CA,91307,12,Wells Fargo Bank N.A.,,,,,,,
5027010006,1/25/2018,Single Family,4747 W DON ZAREMBO DR,LOS ANGELES,CA,90008,8,"Ocwen Loan Servicing, LLC",,,,,,,
6054003028,1/3/2018,Multi-Family,9715 S HOOVER ST,LOS ANGELES,CA,90044,8,"Ocwen Loan Servicing, LLC",,,,,,,
2028034011,2/13/2018,Single Family,24201 W HIGHLANDER ROAD,LOS ANGELES,CA,91307,12,JP Morgan Chase NA,,,,,,,
2378025032,3/29/2018,Vacant Residential,3801 N BERRY DR,LOS ANGELES,CA,91604,2,"Kodiak Capital Management, LLC",,,,,,,
4405037002,1/8/2018,Single Family,247 S CARMELINA AVE,LOS ANGELES,CA,90049,11,Nationstar Mortgage LLC,,,,,,,
5592022021,1/3/2018,Single Family,3410 N LOWRY ROAD,LOS ANGELES,CA,90027,4,JP Morgan Chase NA,,,,,,,
2779022108,1/15/2018,Single Family,8601 N INTERNATIONAL AVE,CANOGA PARK,CA,93063,3,Nationstar Mortgage,,,,,,,
2106017013,1/5/2018,Single Family,8132 N OAKDALE AVE,LOS ANGELES,CA,91306,3,Selene Finance LP,,,,,,,
2761015010,1/1/2018,Single Family,9800 N PENFIELD AVE,LOS ANGELES,CA,91311,12,"US BANK NA, c/o Select Portfolio Servicing",,,,,,,
6017008011,9/21/2018,Single Family,1842 W 73RD ST,LOS ANGELES,CA,90047,8,Champion Mortgage Company c/o BDF Law,,,,,,,
7451008019,1/15/2018,Single Family,564 W 2ND ST,SAN PEDRO,CA,90731,15,"Ocwen Loan Servicing, LLC",,,,,,,
2344002019,8/2/2018,Single Family,5427 N BUFFALO AVE,LOS ANGELES,CA,91401,4,Specialized Loan Servicing LLC on behalf of beneficiary,,,,,,,
6048034006,2/26/2018,Multi-Family,9602 S HOLMES AVE,LOS ANGELES,CA,90002,15,"Ocwen Loan Servicing, LLC",,,,,,,
4123013034,1/12/2018,Single Family,8721 S WILEY POST AVE,LOS ANGELES,CA,90045,11,Wells Fargo Bank N.A.,,,,,,,
5047010007,1/17/2018,Single Family,3426 S COCHRAN AVE,LOS ANGELES,CA,90016,10,Wells Fargo Bank N.A.,,,,,,,
5053004022,3/30/2018,Single Family,2041 W 29TH PL,LOS ANGELES,CA,90018,10,Bayview Loan Servicing/Bayview Representative,,,,,,,
5216002017,1/16/2018,Single Family,2140 N THELMA AVE,LOS ANGELES,CA,90032,14,"Ocwen Loan Servicing, LLC",,,,,,,
5067012011,2/15/2018,Multi-Family,4844 W MASCOT ST,LOS ANGELES,CA,90019,10,"Ocwen Loan Servicing, LLC",,,,,,,
2308018016,1/9/2018,Single Family,8231 N WILKINSON AVE,LOS ANGELES,CA,91605,2,Bank of America,,,,,,,
6039010016,2/19/2018,Single Family,632 W 94TH ST,LOS ANGELES,CA,90044,8,CitiMortgage,,,,,,,
6004030044,1/9/2018,Single Family,625 W 59TH PL,LOS ANGELES,CA,90044,9,Nationstar Mortgage LLC,,,,,,,
6037006014,6/22/2018,Single Family,9156 S HARVARD BLVD,LOS ANGELES,CA,90047,8,West Coast Servicing Inc.,,,,,,,
2360021028,1/9/2018,Single Family,4641 N FULTON AVE,LOS ANGELES,CA,91423,4,"Ocwen Loan Servicing, LLC",,,,,,,
4431018001,8/28/2018,Single Family,17536 W CAMINO DE YATASTO,LOS ANGELES,CA,90272,11,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
5454015008,1/2/2018,Single Family,3536 E ROSEVIEW AVE,LOS ANGELES,CA,90065,1,"Financial Freedom, a division of CIT bank.",,,,,,,
2257011020,1/10/2018,Single Family,5450 N ENCINO AVE,LOS ANGELES,CA,91316,5,"Caliber Home Loans, INC",,,,,,,
2047012024,8/8/2018,Single Family,5030 N ORRVILLE AVE,LOS ANGELES,CA,91367,3,JP Morgan Chase NA,,,,,,,
2209015029,1/15/2018,Single Family,8065 N BRIMFIELD AVE,LOS ANGELES,CA,91402,6,Shellpoint Mortgage Servicing,,,,,,,
2549013017,1/11/2018,Single Family,9440 W WENTWORTH ST,LOS ANGELES,CA,91040,7,Nationstar Mortgage,,,,,,,
6023022024,1/9/2018,Multi-Family,833 E 77TH ST,LOS ANGELES,CA,90001,9,Bank of America,,,,,,,
2634025012,8/7/2018,Single Family,8323 N CANTERBURY AVE,LOS ANGELES,CA,91352,6,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
2229037020,6/1/2018,Single Family,6858 N LASAINE AVE,LOS ANGELES,CA,91406,6,Fay Servicing LLC - Eric Moore,,,,,,,
2403023003,8/28/2018,Single Family,9921 W EDMORE PL,LOS ANGELES,CA,91352,2,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
5229004021,1/24/2018,Single Family,3025 E GANAHL ST,LOS ANGELES,CA,90063,14,"Ocwen Loan Servicing, LLC",,,,,,,
2026026010,1/16/2018,Single Family,23033 W ENADIA WAY,LOS ANGELES,CA,91307,12,Mr. Cooper,,,,,,,
7417015025,8/30/2018,Single Family,425 N MCDONALD AVE,LOS ANGELES,CA,90744,15,MidFirst Bank,,,,,,,
4122016023,7/5/2018,Single Family,6743 W 87TH ST,LOS ANGELES,CA,90045,11,M&T Bank,,,,,,,
2138005045,1/10/2018,Single Family,6941  OWENSMOUTH AVE,CANOGA PARK,CA,91303,3,"Ocwen Loan Servicing, LLC",,,,,,,
2024041014,8/29/2018,Single Family,7030 N SAUSALITO AVE,LOS ANGELES,CA,91307,12,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
6061026005,3/15/2018,Single Family,536 W 104TH PL,LOS ANGELES,CA,90044,8,Wells Fargo Bank N.A.,,,,,,,
6017004030,8/6/2018,Multi-Family,7219 S CIMARRON ST,LOS ANGELES,CA,90047,8,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
2153010024,1/9/2018,Single Family,6252 N LUBAO AVE,LOS ANGELES,CA,91367,3,Caliber Home Loans,,,,,,,
2102009026,9/21/2018,Single Family,8154 N WYNNE AVE,LOS ANGELES,CA,91335,12,Wells Fargo Bank N.A.,,,,,,,
5151002054,8/22/2018,Single Family,716 W 1ST ST,LOS ANGELES,CA,90012,14,Reverse Mortgage Solutions,,,,,,,
2368011025,1/19/2018,Single Family,4138 N TROOST AVE,LOS ANGELES,CA,91604,2,Wells Fargo Bank N.A.,,,,,,,
5589024016,8/6/2018,Single Family,2018 N CATALINA ST,LOS ANGELES,CA,90027,4,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
2311009035,1/18/2018,Single Family,7914 N KRAFT AVE,LOS ANGELES,CA,91605,6,"Ocwen Loan Servicing, LLC",,,,,,,
2401043062,6/18/2018,Single Family,7717  VIA SORRENTO,LOS ANGELES,CA,91504,2,U.S. Bank NA As Trustee for LSF9 Master Participation Trust,,,,,,,
5047019037,6/1/2018,Single Family,5743  CLEMSON,LOS ANGELES,CA,90016,10,"Ocwen Loan Servicing, LLC",,,,,,,
2570015009,8/21/2018,Single Family,6524 W OLCOTT ST,LOS ANGELES,CA,91042,7,Carrington Mortgage Services,,,,,,,
2138025002,1/3/2018,Single Family,21052 W GAULT ST,LOS ANGELES,CA,91303,3,Mr. Cooper,,,,,,,
2375015054,1/11/2018,Single Family,4242 N BEEMAN AVE,LOS ANGELES,CA,91604,2,Mr. Cooper,,,,,,,
2228024034,8/31/2018,Single Family,7106 N JELLICO AVE,LOS ANGELES,CA,91406,6,"Dovenmuehle Mortgage, Inc.",,,,,,,
7462027009,1/22/2018,Single Family,841 W 21ST ST,SAN PEDRO,CA,90731,15,Nationstar Mortgage LLC,,,,,,,
2038020040,1/10/2018,Single Family,6741 N VICKY AVE,LOS ANGELES,CA,91307,12,Bank of America,,,,,,,
4006022001,6/22/2018,Single Family,6709 S VICTORIA AVE,LOS ANGELES,CA,90043,8,MidFirst Bank,,,,,,,
2761013009,1/31/2018,Single Family,9749 N QUAKERTOWN AVE,LOS ANGELES,CA,91311,12,Specialized Loan Servicing LLC on behalf of beneficiary,,,,,,,
5006001002,2/8/2018,Single Family,3456 W 52ND ST,LOS ANGELES,CA,90043,8,TY Investment LLC,,,,,,,
5050011003,1/7/2018,Single Family,2800 S HILLCREST DR,LOS ANGELES,CA,90016,10,RUSHMORE LOAN MANAGEMENT SERVICES,,,,,,,
5445001010,1/12/2018,Single Family,2352 N EADS ST,LOS ANGELES,CA,90031,13,Wells Fargo Bank N.A.,,,,,,,
5683025023,8/7/2018,Single Family,2486 W LOY LANE,LOS ANGELES,CA,90041,14,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
6018028010,9/5/2018,Single Family,7838 S DENKER AVE,LOS ANGELES,CA,90047,8,Carrington Mortgage Services,,,,,,,
6038008050,1/22/2018,Single Family,603 W 91ST ST,LOS ANGELES,CA,90044,8,Wells Fargo Bank N.A.,,,,,,,
6020021026,1/25/2018,Multi-Family,617 1/2 W 76TH ST,LOS ANGELES,CA,90044,8,Specialized Loan Servicing LLC on behalf of beneficiary,,,,,,,
5001024028,6/15/2018,Single Family,601 W 55TH ST,LOS ANGELES,CA,90037,9,Bank of America,,,,,,,
5088001008,1/5/2018,Single Family,957 S SCHUMACHER DR,LOS ANGELES,CA,90048,5,"Ocwen Loan Servicing, LLC",,,,,,,
5435030018,8/30/2018,Single Family,3720 W GLENFELIZ BLVD,LOS ANGELES,CA,90039,13,bayview,,,,,,,
2755012033,8/30/2018,Single Family,17412 W KINZIE ST,LOS ANGELES,CA,91325,12,Selene Finance - Jefferson Office,,,,,,,
5064020009,5/3/2018,Multi-Family,1849 S CURSON AVE,LOS ANGELES,CA,90019,10,"Ocwen Loan Servicing, LLC",,,,,,,
6038020043,7/17/2018,Multi-Family,8937 S MENLO AVE,LOS ANGELES,CA,90044,8,US BANK NA co SELECT PORTFOLIO SERVICING,,,,,,,
5503024029,7/3/2018,Single Family,525 S ARDMORE AVE,LOS ANGELES,CA,90020,10,"Ocwen Loan Servicing, LLC",,,,,,,
6035001011,1/15/2018,Single Family,1825 W 80TH ST,LOS ANGELES,CA,90047,8,Freedom Mortgage,,,,,,,
6020034002,1/2/2018,Single Family,452 W 77TH ST,LOS ANGELES,CA,90003,8,Wells Fargo Bank N.A.,,,,,,,
6050021004,8/28/2018,Single Family,918 E 97TH ST,LOS ANGELES,CA,90002,8,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
2231023055,1/11/2018,Multi-Family,6512 N BALBOA BLVD,VAN NUYS,CA,91406,6,CALIBER HOME LOANS,,,,,,,
5026013002,1/18/2018,Single Family,4212 W DON LUIS DR,LOS ANGELES,CA,90008,8,"Ocwen Loan Servicing, LLC",,,,,,,
2108036019,1/9/2018,Single Family,20762 W INGOMAR ST,LOS ANGELES,CA,91306,3,CitiMortgage,,,,,,,
5423028025,1/24/2018,Single Family,2311 W BRANDEN ST,LOS ANGELES,CA,90026,13,Nationstar Mortgage LLC,,,,,,,
2202010008,1/15/2018,Single Family,7527 N LOUISE AVE,LOS ANGELES,CA,91406,6,Shellpoint Mortgage Servicing,,,,,,,
5590026007,4/4/2018,Multi-Family,4628 1/2 W KINGSWELL AVE,LOS ANGELES,CA,90027,4,Mr. Cooper,,,,,,,
4318024015,1/22/2018,Single Family,2994 S HADDINGTON DR,LOS ANGELES,CA,90064,5,Nationstar Mortgage LLC,,,,,,,
5059011006,1/9/2018,Single Family,2534 S 11TH AVE,LOS ANGELES,CA,90018,10,Nationstar Mortgage,,,,,,,
2346021044,8/6/2018,Single Family,5319 N GOODLAND AVE,LOS ANGELES,CA,91607,2,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
5217021005,9/13/2018,Single Family,5237 E ALHAMBRA AVE,LOS ANGELES,CA,90032,14,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
6088024004,1/1/2018,Single Family,636 W 118TH ST,LOS ANGELES,CA,90044,15,Deutsche Bank National Trust C/O Select Portfolio Servicing,,,,,,,
2153006010,1/10/2018,Single Family,6110 N WINNETKA AVE,LOS ANGELES,CA,91367,3,Bank of America,,,,,,,
2103025020,1/5/2018,Single Family,18635 W KESWICK ST,LOS ANGELES,CA,91335,3,"Ocwen Loan Servicing, LLC",,,,,,,
2231021037,3/6/2018,Single Family,6640 N MCLENNAN AVE,LOS ANGELES,CA,91406,6,"Ocwen Loan Servicing, LLC",,,,,,,
2429023022,1/24/2018,Single Family,6901 W CAHUENGA PARK TR,LOS ANGELES,CA,90068,4,Window Rock Investment Op,,,,,,,
5113025022,1/9/2018,Single Family,4047 S TRINITY ST,LOS ANGELES,CA,90011,9,"Ocwen Loan Servicing, LLC",,,,,,,
2126038013,1/30/2018,Single Family,18553 W LEMAY ST,LOS ANGELES,CA,91335,3,NORTH SHORE CAPITAL INC,,,,,,,
2284008043,5/31/2018,Single Family,16643 W NANBERRY RD,LOS ANGELES,CA,91436,5,Shellpoint Mortgage,,,,,,,
5208002006,8/6/2018,Single Family,2528 N JOHNSTON ST,LOS ANGELES,CA,90031,1,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
6050026010,8/17/2018,Single Family,727 E 99TH ST,LOS ANGELES,CA,90002,8,"Ocwen Loan Servicing, LLC",,,,,,,
2214022019,1/2/2018,Single Family,7733 N CHERRYSTONE AVE,LOS ANGELES,CA,91402,6,Wells Fargo Bank N.A.,,,,,,,
2408017006,2/1/2018,Single Family,8455 N ROBERT AVE,LOS ANGELES,CA,91352,6,Reverse Mortgage Solutions Inc.,,,,,,,
2747023172,7/25/2018,Single Family,9959 N JORDAN AVE,CHATSWORTH,CA,91311,12,Willie Gutman,,,,,,,
2176030008,1/9/2018,Single Family,18912 W LA MONTANA PL,LOS ANGELES,CA,91356,3,Wells Fargo Bank N.A.,,,,,,,
2405004013,1/22/2018,Single Family,7813 N SANCOLA AVE,LOS ANGELES,CA,91352,2,Wells Fargo Bank N.A.,,,,,,,
4001010019,1/2/2018,Single Family,6120 S KINGS ROAD,LOS ANGELES,CA,90056,11,Wells Fargo Bank N.A.,,,,,,,
6006020033,1/9/2018,Multi-Family,6324 1/2 S SAN PEDRO ST,LOS ANGELES,CA,90003,9,CitiMortgage,,,,,,,
4106011002,1/5/2018,Single Family,6022 W BOEING PL,LOS ANGELES,CA,90045,11,Selene Finance LP,,,,,,,
2327006048,1/2/2018,Single Family,6957 N ATOLL AVE,LOS ANGELES,CA,91605,2,Ditech Financial LLC,,,,,,,
6072021014,1/31/2018,Multi-Family,942 1/2 E 111TH DR,LOS ANGELES,CA,90059,15,"SETERUS, INC",,,,,,,
5189005024,1/3/2018,Multi-Family,967 S BREED ST,LOS ANGELES,CA,90023,14,Carrington Mortgage Services,,,,,,,
6083009036,1/31/2018,Multi-Family,219 1/2 E 116TH PL,LOS ANGELES,CA,90061,15,bayview,,,,,,,
5556022030,9/17/2018,Vacant Residential,1697 N MARMONT AVE,HOLLYWOOD,CA,90069,4,CitiMortgage,,,,,,,
5504028163,1/8/2018,Single Family,4070 W 6TH ST,LOS ANGELES,CA,90005,10,Nationstar Mortgage LLC,,,,,,,
6004009026,1/2/2018,Multi-Family,839 W 61ST ST,LOS ANGELES,CA,90044,9,OCWEN FINANCIAL CORPORATION,,,,,,,
2308021017,8/6/2018,Single Family,8113 N RHODES AVE,LOS ANGELES,CA,91605,2,"Ocwen Loan Servicing, LLC",,,,,,,
2206022012,2/21/2018,Single Family,7407 N GAYNOR AVE,VAN NUYS,CA,91406,6,Carrington Mortgage Services,,,,,,,
5042020008,1/2/2018,Single Family,1929 W ROCHESTER CIR,LOS ANGELES,CA,90018,8,RUSHMORE LOAN MANAGEMENT SERVICES,,,,,,,
5047010001,1/2/2018,Single Family,3400 S COCHRAN AVE,LOS ANGELES,CA,90016,10,Wells Fargo Bank N.A.,,,,,,,
2190006012,1/2/2018,Single Family,4366 N PAMPAS ROAD,LOS ANGELES,CA,91364,3,JP Morgan Chase NA,,,,,,,
5163020084,3/2/2018,Single Family,500 E 1ST ST,LOS ANGELES,CA,90012,14,Fannie Mae - Care of Pemco-Limited,,,,,,,
5556009005,1/4/2018,Single Family,8353 W YUCCA TR,HOLLYWOOD,CA,90046,4,"Ocwen Loan Servicing, LLC",,,,,,,
2234015008,1/15/2018,Single Family,6454 N LANGDON AVE,VAN NUYS,CA,91406,6,Nationstar Mortgage,,,,,,,
2022010019,1/15/2018,Single Family,22664 W COHASSET ST,LOS ANGELES,CA,91307,12,Mr. Cooper,,,,,,,
5080010041,1/12/2018,Multi-Family,3037 W 12TH ST,LOS ANGELES,CA,90006,10,Nationstar Mortgage,,,,,,,
2229022010,1/3/2018,Single Family,17601 W HAMLIN ST,LOS ANGELES,CA,91406,6,JP Morgan Chase NA,,,,,,,
2121026019,1/31/2018,Single Family,7050 N BERTRAND AVE,LOS ANGELES,CA,91335,3,Specialized Loan Servicing LLC on behalf of beneficiary,,,,,,,
5479028027,2/13/2018,Multi-Family,5144 E STRATFORD RD,LOS ANGELES,CA,90042,14,Nationstar Mortgage LLC,,,,,,,
6088008031,1/9/2018,Single Family,728 W 115TH ST,LOS ANGELES,CA,90044,8,Bank of America,,,,,,,
2307025001,1/5/2018,Single Family,7560 N VANTAGE AVE,LOS ANGELES,CA,91605,2,"Ocwen Loan Servicing, LLC",,,,,,,
6006023008,8/17/2018,Single Family,510 E 61ST ST,LOS ANGELES,CA,90003,9,RoundPoint Mortgage Servicing Corporation,,,,,,,
5035030023,8/8/2018,Multi-Family,1703 W 38TH PL,LOS ANGELES,CA,90062,8,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
2786025020,1/4/2018,Single Family,18175 W ECCLES ST,LOS ANGELES,CA,91325,12,"Ocwen Loan Servicing, LLC",,,,,,,
2606018021,9/13/2018,Single Family,17119 W BARNESTON ST,LOS ANGELES,CA,91344,12,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
2727003022,1/5/2018,Single Family,22500 W NEEDLES ST,LOS ANGELES,CA,91311,12,Nationstar Mortgage LLC,,,,,,,
2104023026,1/25/2018,Single Family,18901 W VALERIO ST,LOS ANGELES,CA,91335,3,Freedom Mortgage,,,,,,,
2206022018,1/23/2018,Single Family,7443 N GAYNOR AVE,VAN NUYS,CA,91406,6,Wells Fargo Bank N.A.,,,,,,,
5467021031,1/9/2018,Multi-Family,481 N CRANE BLVD,LOS ANGELES,CA,90065,1,"Ocwen Loan Servicing, LLC",,,,,,,
6075015009,9/10/2018,Single Family,620 W 111TH PL,LOS ANGELES,CA,90044,8,Celink,,,,,,,
2634025012,1/3/2018,Single Family,8323 N CANTERBURY AVE,LOS ANGELES,CA,91352,6,Nationstar Mortgage LLC,,,,,,,
2650035084,1/31/2018,Single Family,9427 N LEMONA AVE 1-32,LOS ANGELES,CA,91343,7,bayview,,,,,,,
2761022028,1/9/2018,Single Family,19832 W CITRONIA ST,LOS ANGELES,CA,91311,12,Wells Fargo Bank N.A.,,,,,,,
6035021022,1/5/2018,Single Family,2129 W 84TH PL,LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,,,,,,,
5160004014,1/30/2018,Single Family,347 N PATTON ST,LOS ANGELES,CA,90026,1,Metropolitan Mortgage,,,,,,,
5007019004,1/11/2018,Single Family,5415 S CHESLEY AVE,LOS ANGELES,CA,90043,8,JP Morgan Chase NA,,,,,,,
5312024070,8/7/2018,Single Family,655 S AVENUE 61,LOS ANGELES,CA,90042,14,"Nationstar Mortgage, dba Mr. Cooper",,,,,,,
5469019004,1/16/2018,Single Family,5219 E MONTE VISTA ST,LOS ANGELES,CA,90042,1,"Ocwen Loan Servicing, LLC",,,,,,,
2724007008,6/28/2018,Multi-Family,9629 N ANDORA AVE,LOS ANGELES,CA,91311,12,Bayview Loan Servicing/Bayview Representative,,,,,,,
2621001036,8/10/2018,Single Family,9860 N VENA AVE,LOS ANGELES,CA,91331,6,"Pacific Union Financial, LLC",,,,,,,
4431019007,3/6/2018,Single Family,17726 W CALLE DE PALERMO,LOS ANGELES,CA,90272,11,LOGAN INVESTMENTS,,,,,,,
4244006015,8/30/2018,Single Family,3333 S MOORE ST,LOS ANGELES,CA,90066,11,Selene Finance - Jefferson Office,,,,,,,
